Sales Person,Geo,Product,Date,Amount,Boxes
SP23,G5,P05,24-11-2022,9863,617
SP09,G3,P14,13-02-2023,1470,147
SP22,G4,P19,20-06-2023,4417,185
SP02,G6,P04,30-06-2023,924,55
SP23,G5,P16,21-12-2022,1330,222
SP20,G4,P14,22-08-2023,4830,690
SP24,G2,P09,27-07-2023,476,48
SP09,G4,P06,31-07-2023,5306,379
SP25,G5,P10,12-08-2022,3563,179
SP11,G3,P04,06-07-2022,10262,604
SP08,G5,P02,24-03-2023,5173,216
SP22,G3,P16,26-07-2022,4109,587
SP17,G4,P02,13-07-2023,11606,484
SP03,G6,P13,28-02-2023,5908,296
SP12,G1,P04,11-05-2023,5789,322
SP06,G4,P08,13-02-2023,5572,465
SP21,G5,P19,10-07-2023,868,40
SP19,G1,P16,23-09-2022,6055,673
SP17,G6,P01,01-08-2023,7441,621
SP14,G5,P21,26-10-2022,1449,112
SP11,G6,P05,08-04-2023,8183,431
SP01,G3,P20,18-11-2022,12558,785
SP10,G3,P06,21-01-2023,6734,421
SP21,G1,P06,07-10-2022,252,15
SP07,G1,P13,21-12-2022,4060,214
SP13,G5,P11,15-04-2023,18872,994
SP24,G2,P11,28-07-2022,5985,285
SP14,G4,P19,10-11-2022,3801,173
SP04,G1,P07,16-02-2023,10626,443
SP07,G4,P05,09-12-2022,5586,329
SP13,G6,P11,28-01-2023,910,42
SP14,G2,P16,08-06-2023,1372,196
SP11,G1,P05,04-04-2023,1995,125
SP11,G6,P02,20-04-2023,3997,154
SP01,G4,P10,22-05-2023,2114,112
SP10,G6,P22,25-07-2022,12033,482
SP12,G2,P16,09-12-2022,12152,1351
SP24,G5,P05,04-09-2022,12481,735
SP12,G6,P21,18-11-2022,7406,463
SP11,G3,P14,04-07-2022,3570,447
SP09,G1,P16,12-11-2022,5285,588
SP18,G1,P15,08-09-2022,1799,72
SP11,G4,P22,08-08-2022,3276,143
SP02,G5,P06,13-06-2023,5712,381
SP09,G5,P14,09-12-2022,4823,689
SP11,G4,P04,20-07-2022,6559,365
SP10,G1,P12,19-09-2022,973,43
SP12,G5,P19,10-05-2023,12068,575
SP22,G1,P22,12-08-2022,15127,688
SP09,G2,P20,16-02-2023,3661,204
SP15,G4,P22,09-08-2023,12124,552
SP18,G6,P13,20-10-2022,1722,91
SP14,G4,P07,18-09-2023,6496,260
SP03,G2,P02,22-09-2022,19621,727
SP15,G6,P21,25-08-2022,2954,228
SP11,G1,P18,06-07-2022,994,142
SP12,G6,P17,28-02-2023,5488,499
SP17,G3,P04,21-07-2023,2576,152
SP07,G4,P12,05-04-2023,4935,198
SP23,G5,P11,23-06-2023,6475,295
SP23,G6,P15,01-06-2023,8554,343
SP07,G4,P15,28-02-2023,6713,280
SP23,G2,P01,27-06-2023,378,32
SP05,G2,P22,17-09-2022,4501,188
SP15,G1,P07,22-12-2022,1085,48
SP12,G2,P21,21-07-2023,3290,254
SP25,G2,P03,26-05-2023,2058,188
SP03,G3,P14,03-08-2022,3269,364
SP22,G6,P21,29-07-2022,8449,564
SP11,G2,P21,09-12-2022,3367,211
SP05,G1,P20,13-03-2023,4459,263
SP24,G2,P05,08-12-2022,3948,208
SP23,G4,P10,29-05-2023,6384,320
SP08,G1,P01,07-09-2023,441,41
SP19,G4,P01,08-12-2022,4235,424
SP01,G2,P07,03-09-2022,5208,227
SP16,G2,P14,19-04-2023,8631,959
SP10,G1,P07,19-09-2022,3332,152
SP07,G1,P03,09-08-2023,8274,753
SP06,G2,P17,12-07-2023,3227,269
SP12,G6,P16,08-03-2023,5460,683
SP02,G2,P22,01-10-2022,13517,541
SP22,G5,P01,16-08-2022,2303,256
SP13,G4,P13,13-07-2022,8617,411
SP12,G5,P05,16-01-2023,1498,84
SP25,G5,P18,02-05-2023,3031,304
SP13,G2,P20,22-08-2023,2492,167
SP01,G2,P04,16-01-2023,14763,821
SP21,G4,P07,15-10-2022,7784,354
SP11,G1,P20,14-04-2023,12089,712
SP09,G4,P22,08-06-2023,2030,89
SP05,G3,P18,04-09-2023,4928,493
SP20,G5,P16,14-08-2023,77,10
SP11,G6,P01,21-06-2023,7861,787
SP16,G2,P22,06-01-2023,3983,166
SP07,G6,P01,09-09-2022,2296,256
SP24,G6,P02,08-08-2023,11781,437
SP18,G3,P01,28-06-2023,8316,693
SP08,G1,P15,02-08-2022,1134,48
SP23,G5,P18,18-08-2023,5446,778
SP02,G2,P02,18-11-2022,1323,49
SP22,G4,P22,08-10-2022,2499,114
SP09,G6,P13,03-08-2022,9226,486
SP12,G2,P10,19-10-2022,5250,309
SP06,G4,P05,26-08-2022,7210,451
SP25,G1,P12,12-08-2022,980,45
SP08,G6,P14,08-03-2023,3878,388
SP07,G6,P06,30-03-2023,1659,111
SP07,G2,P05,09-08-2023,4942,275
SP19,G1,P14,29-09-2022,2919,417
SP25,G5,P11,26-05-2023,973,49
SP23,G1,P13,29-12-2022,1337,61
SP22,G4,P15,20-11-2022,3010,126
SP08,G4,P17,03-12-2022,9331,718
SP16,G6,P22,11-07-2023,8470,353
SP16,G1,P01,05-09-2022,8456,940
SP14,G2,P06,20-10-2022,3486,218
SP22,G4,P13,08-06-2023,7224,362
SP08,G4,P20,15-04-2023,1113,70
SP07,G5,P21,02-08-2022,1071,83
SP14,G2,P13,08-12-2022,7840,357
SP22,G1,P16,11-09-2022,4298,614
SP18,G4,P21,22-05-2023,3962,248
SP06,G2,P21,18-09-2022,980,66
SP24,G5,P11,08-05-2023,9905,496
SP18,G4,P19,18-09-2022,9436,411
SP07,G1,P22,09-12-2022,5523,252
SP20,G1,P20,10-05-2023,8897,557
SP16,G6,P19,19-10-2022,7007,319
SP06,G4,P16,10-03-2023,6776,1130
SP01,G4,P18,23-10-2022,4746,475
SP01,G3,P07,04-12-2022,17192,748
SP01,G3,P12,03-09-2023,7028,306
SP03,G4,P04,30-06-2023,6804,378
SP10,G6,P01,01-09-2023,9310,847
SP19,G2,P06,14-07-2023,6923,462
SP09,G2,P18,06-07-2023,483,49
SP13,G6,P13,27-11-2022,3353,153
SP20,G3,P10,04-09-2023,12180,677
SP06,G5,P06,23-10-2022,10500,657
SP03,G2,P05,01-08-2023,14343,844
SP20,G6,P11,28-09-2023,14098,705
SP15,G3,P14,23-09-2023,12124,1348
SP22,G6,P12,30-03-2023,581,25
SP02,G4,P11,05-05-2023,6321,333
SP20,G1,P16,12-04-2023,4396,489
SP12,G6,P07,25-09-2022,5908,237
SP06,G5,P05,22-12-2022,1169,74
SP23,G1,P21,24-09-2022,2583,199
SP18,G1,P01,22-03-2023,7126,648
SP16,G6,P13,14-11-2022,15323,767
SP11,G4,P14,16-09-2022,9338,1168
SP02,G1,P04,24-08-2022,273,19
SP18,G2,P09,18-09-2023,532,60
SP20,G4,P07,08-07-2022,4571,183
SP16,G3,P13,09-09-2022,2919,146
SP14,G3,P08,28-09-2023,672,52
SP12,G5,P16,08-12-2022,15288,2184
SP16,G6,P01,23-08-2023,13440,1344
SP17,G4,P16,06-04-2023,6902,863
SP24,G3,P03,12-07-2023,11816,844
SP19,G1,P10,03-05-2023,15890,883
SP13,G1,P05,23-10-2022,672,38
SP21,G1,P18,15-12-2022,12929,1847
SP22,G1,P13,26-07-2023,10577,481
SP11,G5,P15,23-12-2022,5579,233
SP08,G2,P12,26-02-2023,7000,319
SP06,G1,P04,21-06-2023,2086,131
SP25,G3,P17,03-05-2023,7574,689
SP04,G5,P03,15-09-2023,3346,258
SP16,G1,P13,15-03-2023,11753,619
SP14,G3,P12,22-06-2023,4907,205
SP19,G6,P08,21-10-2022,7140,510
SP24,G3,P17,09-09-2023,14266,1189
SP12,G5,P09,16-10-2022,4249,425
SP03,G6,P05,20-07-2023,3290,183
SP22,G3,P18,06-04-2023,8337,1191
SP17,G3,P18,15-09-2022,4669,667
SP24,G1,P20,15-03-2023,210,14
SP23,G1,P22,26-05-2023,4543,198
SP10,G6,P19,30-09-2023,1827,84
SP25,G6,P10,17-09-2022,308,16
SP25,G3,P02,25-02-2023,371,15
SP24,G3,P19,22-01-2023,6160,257
SP05,G4,P09,06-01-2023,1939,243
SP03,G5,P16,25-07-2022,9541,1591
SP16,G1,P21,07-01-2023,665,42
SP23,G4,P12,15-12-2022,3941,180
SP04,G2,P06,14-08-2023,3864,276
SP24,G1,P02,22-08-2022,10479,404
SP16,G4,P17,27-03-2023,9492,863
SP01,G6,P20,12-07-2022,14462,904
SP19,G2,P21,27-02-2023,6125,383
SP20,G6,P12,04-05-2023,8981,360
SP02,G5,P13,06-03-2023,3906,206
SP19,G4,P20,08-06-2023,7784,487
SP21,G1,P07,18-07-2022,3080,134
SP06,G1,P12,22-05-2023,4970,208
SP11,G1,P07,01-06-2023,4375,191
SP09,G1,P15,10-08-2023,12887,516
SP15,G6,P15,26-07-2023,11326,472
SP18,G3,P12,18-09-2022,336,16
SP20,G4,P17,21-07-2023,10066,1007
SP10,G5,P09,20-10-2022,5229,581
SP12,G6,P22,06-07-2022,2870,131
SP22,G2,P05,13-07-2022,6342,334
SP08,G2,P16,01-01-2023,13720,2287
SP25,G1,P04,20-01-2023,707,42
SP01,G1,P11,17-09-2022,3717,196
SP02,G5,P15,07-09-2023,833,35
SP15,G6,P17,13-03-2023,6377,580
SP12,G3,P16,29-09-2023,15932,2656
SP14,G6,P05,21-07-2023,994,56
SP08,G2,P04,15-08-2023,4648,259
SP22,G4,P02,08-07-2022,11767,471
SP18,G3,P11,22-08-2022,15253,727
SP19,G5,P03,01-01-2023,5278,406
SP10,G2,P03,03-09-2023,11648,832
SP16,G6,P20,04-04-2023,7987,470
SP08,G6,P02,07-03-2023,15302,589
SP22,G5,P13,01-09-2022,1239,62
SP18,G2,P13,16-09-2023,2352,118
SP01,G5,P05,30-06-2023,2135,134
SP18,G2,P02,02-05-2023,3661,147
SP06,G5,P20,21-12-2022,6699,373
SP18,G1,P02,02-05-2023,3521,147
SP11,G2,P03,09-03-2023,1260,97
SP18,G5,P20,04-08-2023,4032,252
SP04,G2,P02,28-09-2023,12614,526
SP16,G4,P04,01-09-2022,847,48
SP24,G4,P03,02-05-2023,13608,1047
SP20,G1,P15,11-07-2022,8876,370
SP04,G1,P09,21-12-2022,12110,1211
SP03,G2,P09,28-02-2023,12439,1555
SP24,G2,P17,21-12-2022,7133,714
SP20,G6,P02,17-09-2022,1071,42
SP09,G4,P07,29-06-2023,8547,342
SP18,G4,P05,28-09-2023,294,18
SP15,G6,P16,17-09-2022,763,96
SP12,G1,P12,27-03-2023,2758,115
SP13,G5,P01,09-02-2023,6755,563
SP15,G4,P03,04-09-2022,14140,1286
SP25,G1,P11,28-02-2023,4235,223
SP01,G2,P16,22-12-2022,1883,269
SP22,G5,P07,11-12-2022,6825,311
SP17,G2,P01,24-11-2022,1855,186
SP07,G3,P10,14-08-2023,1064,56
SP01,G3,P06,24-08-2022,3465,204
SP04,G3,P21,14-10-2022,5110,365
SP20,G1,P05,06-02-2023,1757,104
SP17,G4,P11,02-09-2022,11928,543
SP15,G1,P11,09-05-2023,287,14
SP05,G3,P12,13-07-2022,11151,507
SP10,G2,P19,16-02-2023,609,28
SP02,G3,P20,01-10-2022,6104,407
SP12,G4,P06,13-07-2023,4851,324
SP04,G4,P15,26-05-2023,3346,129
SP08,G4,P13,20-07-2022,11641,583
SP06,G1,P02,29-01-2023,5579,224
SP23,G6,P08,07-07-2023,539,45
SP20,G1,P13,04-09-2022,9695,511
SP03,G6,P12,20-01-2023,15659,681
SP24,G4,P21,08-06-2023,8225,588
SP07,G2,P18,12-05-2023,826,104
SP12,G5,P06,04-07-2023,5292,378
SP10,G3,P04,12-10-2022,4298,287
SP10,G5,P13,11-07-2022,4004,191
SP07,G3,P20,07-12-2022,6153,411
SP18,G2,P18,03-03-2023,9919,992
SP11,G1,P19,01-08-2023,2695,118
SP23,G4,P15,27-10-2022,5684,228
SP24,G5,P09,16-09-2022,721,91
SP21,G3,P15,30-06-2023,1995,80
SP14,G5,P01,17-12-2022,6867,625
SP23,G2,P02,23-08-2023,1393,59
SP15,G4,P08,28-02-2023,7637,546
SP03,G5,P10,03-02-2023,5845,325
SP16,G3,P03,18-04-2023,9639,804
SP06,G6,P18,01-03-2023,2135,238
SP04,G1,P01,04-08-2022,12418,1129
SP15,G3,P08,10-09-2023,2219,171
SP03,G1,P22,08-03-2023,2947,134
SP04,G4,P19,16-09-2022,9184,383
SP13,G4,P21,30-11-2022,6692,515
SP07,G6,P20,26-01-2023,2016,112
SP19,G4,P02,12-05-2023,1057,45
SP18,G2,P20,19-07-2023,9415,554
SP11,G3,P17,10-09-2022,2863,221
SP19,G2,P16,18-08-2023,3458,577
SP07,G2,P04,04-07-2022,5040,315
SP18,G1,P10,02-05-2023,3346,177
SP25,G1,P21,25-09-2022,6146,385
SP02,G5,P02,21-04-2023,9555,354
SP11,G2,P14,23-02-2023,10857,1358
SP04,G2,P12,10-06-2023,3423,137
SP13,G1,P03,25-09-2022,1897,159
SP12,G3,P19,01-04-2023,12131,506
SP16,G2,P19,21-07-2023,1491,71
SP25,G6,P11,20-07-2022,5915,282
SP02,G5,P10,07-10-2022,2093,124
SP25,G3,P11,25-08-2022,5859,309
SP19,G4,P21,03-09-2022,5299,332
SP23,G2,P17,01-09-2023,15043,1158
SP17,G1,P11,05-05-2023,11249,593
SP10,G6,P03,28-01-2023,875,73
SP01,G4,P19,25-07-2022,469,22
SP22,G2,P03,11-09-2022,6902,493
SP01,G1,P01,15-05-2023,1435,160
SP02,G3,P08,09-01-2023,8806,734
SP19,G4,P05,17-02-2023,5096,319
SP19,G2,P01,28-07-2023,7427,676
SP11,G3,P11,26-02-2023,2856,130
SP04,G5,P09,15-04-2023,1484,186
SP24,G6,P14,28-07-2023,693,70
SP19,G6,P22,18-04-2023,7,1
SP21,G6,P08,04-12-2022,525,44
SP20,G6,P13,18-05-2023,5334,267
SP16,G1,P15,24-12-2022,427,16
SP11,G4,P01,25-09-2022,1295,118
SP21,G4,P11,11-04-2023,6258,285
SP14,G1,P22,11-05-2023,8120,370
SP08,G1,P17,01-09-2022,8743,795
SP08,G6,P18,28-02-2023,5684,812
SP01,G2,P14,15-06-2023,5012,716
SP09,G5,P10,12-10-2022,7686,427
SP20,G6,P22,12-11-2022,8008,349
SP01,G3,P09,16-08-2023,266,34
SP08,G4,P14,14-08-2023,15092,2156
SP01,G5,P13,15-07-2022,4753,227
SP06,G2,P06,05-07-2023,7539,539
SP16,G5,P02,21-07-2022,6335,235
SP17,G6,P18,20-10-2022,1155,129
SP05,G1,P08,05-07-2023,987,83
SP21,G4,P06,19-08-2022,9926,709
SP15,G4,P07,19-04-2023,4480,187
SP02,G1,P15,18-02-2023,5159,215
SP21,G3,P03,20-02-2023,12061,862
SP20,G1,P06,24-07-2023,1148,82
SP25,G2,P06,23-08-2022,7525,443
SP01,G6,P18,11-04-2023,8288,829
SP17,G1,P08,04-07-2022,1442,111
SP17,G5,P16,12-07-2022,196,28
SP25,G1,P07,13-07-2022,1099,44
SP18,G4,P07,13-01-2023,4298,187
SP23,G4,P08,25-02-2023,7672,548
SP01,G5,P06,27-01-2023,7490,500
SP22,G1,P04,05-07-2023,1253,74
SP13,G1,P04,26-05-2023,8876,494
SP09,G1,P01,01-06-2023,5089,566
SP14,G3,P22,14-01-2023,5838,266
SP17,G3,P10,14-07-2023,12159,716
SP15,G4,P12,25-07-2022,8673,347
SP15,G1,P10,13-03-2023,10325,608
SP04,G3,P06,25-09-2022,11802,787
SP17,G5,P03,22-10-2022,5481,422
SP04,G2,P16,10-11-2022,4130,590
SP15,G4,P05,01-12-2022,10927,643
SP24,G6,P12,01-08-2023,3199,134
SP19,G1,P11,03-08-2022,952,48
SP23,G3,P15,12-07-2023,5593,234
SP19,G6,P15,04-11-2022,4704,181
SP01,G2,P21,15-10-2022,5572,398
SP07,G2,P11,04-05-2023,7147,325
SP09,G1,P11,13-10-2022,1120,56
SP10,G1,P03,29-05-2023,8876,807
SP17,G1,P18,16-09-2023,6783,969
SP22,G2,P06,15-09-2022,9765,698
SP17,G2,P12,18-08-2023,4928,206
SP06,G4,P13,16-10-2022,8897,405
SP08,G3,P20,08-05-2023,5663,378
SP15,G1,P05,20-06-2023,1239,78
SP19,G4,P12,01-08-2023,7280,304
SP25,G3,P06,03-12-2022,9058,647
SP03,G2,P10,11-07-2022,4473,236
SP13,G1,P21,09-08-2023,1393,88
SP10,G6,P21,14-07-2023,1162,83
SP16,G3,P18,10-12-2022,1337,149
SP09,G2,P21,23-05-2023,1659,128
SP21,G2,P08,05-02-2023,3297,236
SP04,G3,P07,17-05-2023,2877,116
SP18,G1,P07,10-07-2023,1904,80
SP09,G6,P02,22-01-2023,3843,148
SP01,G4,P16,15-09-2022,4739,593
SP02,G4,P08,09-08-2022,1274,107
SP01,G5,P20,29-09-2023,2408,142
SP03,G4,P12,17-09-2022,350,14
SP14,G4,P04,25-02-2023,7798,488
SP10,G4,P09,16-05-2023,210,21
SP08,G3,P11,25-05-2023,5964,284
SP23,G4,P01,07-04-2023,6118,680
SP09,G1,P22,09-02-2023,7077,295
SP17,G1,P14,11-12-2022,763,77
SP08,G3,P15,21-04-2023,1778,69
SP17,G5,P19,13-01-2023,1568,66
SP14,G2,P12,05-01-2023,11809,514
SP07,G6,P15,24-09-2023,5061,188
SP24,G1,P07,29-09-2023,6902,314
SP14,G3,P05,15-08-2023,4732,250
SP09,G2,P06,03-05-2023,1316,88
SP11,G6,P21,07-08-2023,203,13
SP21,G2,P16,25-07-2022,224,25
SP09,G1,P04,10-05-2023,4074,272
SP25,G5,P13,26-07-2022,2618,138
SP15,G4,P04,03-08-2023,259,15
SP17,G4,P14,21-07-2023,8442,845
SP03,G6,P19,04-12-2022,259,11
SP25,G4,P22,15-09-2023,3437,157
SP15,G1,P01,01-09-2022,6069,552
SP03,G5,P07,08-09-2023,7777,339
SP03,G2,P14,04-12-2022,2156,216
SP13,G5,P14,07-01-2023,3269,364
SP19,G4,P14,16-02-2023,12642,1265
SP05,G1,P02,03-12-2022,8890,356
SP02,G6,P07,18-08-2023,2737,125
SP23,G6,P09,22-12-2022,7651,957
SP01,G6,P10,14-12-2022,2380,140
SP21,G2,P17,21-12-2022,3500,350
SP16,G2,P08,08-05-2023,1890,158
SP05,G4,P04,12-10-2022,5397,300
SP20,G4,P09,08-08-2022,2436,222
SP14,G6,P14,15-08-2022,5663,708
SP17,G3,P20,01-07-2022,6832,456
SP16,G6,P21,03-05-2023,21406,1428
SP17,G6,P12,07-11-2022,6489,295
SP10,G6,P18,29-01-2023,2149,269
SP20,G2,P19,17-06-2023,7420,354
SP08,G4,P02,05-11-2022,2709,113
SP09,G1,P14,27-02-2023,5712,816
SP22,G3,P12,30-03-2023,4158,189
SP08,G5,P18,09-12-2022,7476,935
SP03,G2,P18,30-10-2022,10808,1544
SP08,G3,P02,11-08-2023,2324,87
SP08,G6,P05,05-08-2022,3101,173
SP23,G3,P14,29-09-2023,868,124
SP11,G2,P07,08-09-2022,245,12
SP24,G1,P12,25-11-2022,4774,217
SP23,G3,P22,20-11-2022,9681,388
SP16,G5,P05,10-07-2023,11284,594
SP25,G4,P20,02-02-2023,385,23
SP24,G4,P10,14-12-2022,5593,295
SP13,G5,P16,14-11-2022,1617,180
SP04,G3,P12,24-06-2023,7224,289
SP05,G5,P20,03-03-2023,4872,325
SP14,G4,P20,18-08-2023,5404,361
SP16,G1,P09,20-06-2023,8281,921
SP13,G4,P07,22-08-2022,2569,117
SP02,G4,P19,23-09-2022,7518,342
SP20,G5,P19,12-07-2023,805,37
SP18,G6,P09,22-01-2023,5824,530
SP14,G4,P03,05-02-2023,2359,169
SP23,G3,P07,12-01-2023,3472,151
SP16,G2,P10,13-07-2022,15694,826
SP07,G6,P05,28-06-2023,2653,166
SP06,G4,P12,04-07-2023,8190,328
SP08,G6,P04,23-12-2022,14084,881
SP23,G1,P14,19-10-2022,2121,236
SP16,G6,P10,24-06-2023,1491,88
SP10,G4,P04,28-09-2023,15071,887
SP09,G1,P17,15-08-2023,3689,308
SP17,G4,P04,16-06-2023,2345,157
SP05,G2,P13,26-07-2022,1540,70
SP02,G6,P03,02-12-2022,13314,951
SP22,G3,P09,19-09-2022,10647,1331
SP10,G1,P02,24-03-2023,9821,364
SP12,G1,P19,21-11-2022,10857,494
SP01,G4,P01,29-03-2023,2205,201
SP01,G6,P03,30-09-2022,14301,1301
SP21,G2,P20,19-08-2022,238,16
SP04,G5,P20,28-04-2023,3584,211
SP08,G2,P11,16-10-2022,15953,840
SP15,G3,P01,17-11-2022,12117,1347
SP24,G2,P08,12-07-2023,15169,1167
SP03,G1,P10,27-01-2023,4977,262
SP02,G2,P01,16-10-2022,8106,676
SP08,G5,P11,22-01-2023,5761,262
SP14,G1,P20,21-03-2023,2849,179
SP04,G1,P12,23-05-2023,6153,280
SP22,G6,P14,16-10-2022,3325,416
SP23,G3,P17,10-05-2023,7161,717
SP05,G4,P15,11-02-2023,10710,397
SP15,G6,P10,22-10-2022,4767,265
SP06,G3,P14,24-08-2023,10290,1029
SP01,G6,P06,16-12-2022,5775,361
SP06,G6,P21,23-05-2023,371,24
SP20,G1,P21,26-07-2022,4676,293
SP10,G5,P22,20-10-2022,5383,235
SP01,G3,P22,20-01-2023,10640,444
SP06,G3,P07,09-09-2022,1309,57
SP02,G5,P12,29-07-2022,301,14
SP08,G2,P22,10-07-2023,8302,378
SP20,G5,P04,25-02-2023,4375,292
SP24,G1,P15,06-01-2023,12481,481
SP19,G5,P04,10-07-2023,6342,397
SP14,G2,P03,29-10-2022,1764,136
SP01,G5,P19,22-10-2022,10969,458
SP08,G6,P19,18-05-2023,1834,84
SP08,G6,P17,08-06-2023,5887,491
SP20,G5,P05,19-02-2023,6496,406
SP02,G2,P15,08-01-2023,4760,184
SP12,G6,P03,21-11-2022,6272,571
SP07,G2,P16,25-02-2023,11599,1657
SP25,G1,P10,30-06-2023,882,47
SP21,G5,P11,29-05-2023,2457,112
SP14,G4,P10,22-12-2022,1211,72
SP21,G1,P15,11-04-2023,3962,153
SP24,G2,P14,25-02-2023,14021,1558
SP04,G2,P18,17-09-2022,1610,230
SP19,G3,P20,16-02-2023,7266,428
SP19,G2,P02,09-10-2022,168,7
SP07,G1,P02,02-06-2023,10801,416
SP17,G2,P20,22-08-2022,10101,595
SP16,G6,P15,30-12-2022,14630,610
SP25,G1,P16,24-09-2022,12306,1368
SP07,G6,P10,01-03-2023,1029,58
SP10,G6,P15,22-05-2023,10563,441
SP19,G1,P22,01-08-2023,10486,456
SP22,G6,P22,28-12-2022,3290,132
SP04,G5,P16,26-02-2023,4844,539
SP13,G2,P11,01-08-2022,2100,111
SP14,G3,P11,15-08-2022,15729,828
SP17,G5,P02,17-08-2022,8274,319
SP21,G2,P15,11-11-2022,13482,500
SP02,G4,P02,17-06-2023,2226,90
SP20,G6,P14,09-06-2023,7623,763
SP04,G3,P18,05-10-2022,3703,529
SP03,G1,P20,13-03-2023,11193,659
SP19,G5,P10,05-07-2022,11207,660
SP18,G5,P11,09-12-2022,9261,421
SP20,G6,P18,04-12-2022,10640,1183
SP12,G1,P15,10-08-2022,5964,230
SP04,G6,P14,24-02-2023,1183,119
SP10,G2,P21,22-09-2023,11004,786
SP04,G1,P15,03-06-2023,1806,76
SP12,G2,P11,28-11-2022,9688,462
SP17,G5,P13,05-07-2022,2352,112
SP10,G2,P15,15-08-2022,5257,203
SP20,G4,P04,03-09-2022,6027,335
SP15,G4,P18,24-12-2022,1638,234
SP24,G3,P02,02-12-2022,9884,381
SP07,G5,P17,19-11-2022,9114,702
SP04,G6,P15,30-03-2023,4277,165
SP13,G3,P17,15-10-2022,5670,437
SP02,G3,P12,15-05-2023,9590,400
SP21,G1,P08,23-12-2022,7224,657
SP22,G3,P05,26-09-2022,8547,535
SP02,G1,P10,17-06-2023,1365,72
SP07,G3,P16,09-06-2023,3164,528
SP15,G4,P20,25-02-2023,3164,198
SP18,G6,P17,24-07-2023,10892,838
SP10,G5,P01,19-08-2022,13734,1145
SP17,G4,P21,25-04-2023,5852,418
SP24,G3,P07,25-05-2023,10115,405
SP16,G1,P17,30-12-2022,4998,385
SP01,G3,P05,15-04-2023,3297,184
SP03,G1,P12,21-07-2022,798,34
SP11,G2,P19,13-02-2023,7756,338
SP12,G1,P01,25-05-2023,4676,426
SP05,G5,P13,25-02-2023,5635,282
SP25,G5,P06,03-11-2022,11942,703
SP22,G5,P20,01-09-2022,3493,233
SP20,G2,P05,27-01-2023,7427,437
SP05,G6,P12,04-09-2022,3255,131
SP14,G2,P05,08-07-2022,13678,760
SP08,G4,P04,22-10-2022,7063,416
SP06,G1,P07,03-09-2023,1085,50
SP06,G6,P16,07-08-2023,9128,1522
SP15,G5,P02,16-08-2023,9247,356
SP18,G4,P04,30-05-2023,8127,452
SP22,G5,P18,08-03-2023,7336,816
SP09,G5,P22,10-08-2022,4193,175
SP18,G6,P02,30-11-2022,11466,459
SP01,G2,P08,08-01-2023,483,44
SP10,G6,P20,18-08-2023,5621,313
SP08,G5,P09,05-08-2022,2905,364
SP07,G1,P11,08-03-2023,12418,565
SP18,G1,P08,22-12-2022,6860,528
SP13,G5,P20,22-12-2022,10976,646
SP22,G6,P07,04-08-2023,2205,101
SP08,G4,P10,20-04-2023,21,2
SP17,G4,P08,24-06-2023,7749,705
SP11,G5,P18,19-11-2022,5173,739
SP12,G6,P18,08-07-2022,2205,245
SP13,G6,P01,18-07-2023,2681,298
SP12,G4,P02,12-08-2022,6489,241
SP08,G3,P14,15-06-2023,4529,567
SP21,G1,P03,15-06-2023,3759,290
SP06,G1,P13,02-06-2023,1099,58
SP01,G4,P21,04-09-2022,1911,147
SP18,G4,P06,08-03-2023,2765,173
SP07,G3,P03,28-09-2023,6118,471
SP03,G1,P02,28-02-2023,6069,234
SP06,G1,P22,08-08-2023,2471,108
SP11,G3,P02,14-06-2023,98,5
SP10,G4,P21,06-06-2023,4312,308
SP14,G6,P13,05-01-2023,6776,308
SP19,G3,P13,13-03-2023,3871,176
SP18,G4,P18,22-10-2022,5698,814
SP06,G1,P15,04-04-2023,8078,324
SP25,G6,P04,04-11-2022,2086,123
SP15,G3,P12,04-09-2022,7329,319
SP22,G6,P20,07-06-2023,2030,136
SP12,G2,P02,12-05-2023,4641,186
SP11,G6,P11,11-09-2022,6090,290
SP02,G1,P14,24-09-2022,5698,713
SP02,G3,P07,26-07-2023,1162,51
SP15,G2,P16,07-08-2023,4963,552
SP15,G5,P07,14-07-2022,504,21
SP07,G5,P13,10-09-2023,5733,273
SP07,G4,P14,09-10-2022,1848,264
SP05,G4,P10,08-12-2022,6356,335
SP24,G6,P11,16-08-2023,1421,75
SP16,G4,P18,18-05-2023,9401,1176
SP24,G6,P22,19-08-2022,9968,399
SP15,G2,P09,08-04-2023,1827,203
SP16,G1,P05,12-02-2023,12110,673
SP08,G6,P16,18-12-2022,5033,560
SP14,G1,P14,07-06-2023,7441,745
SP12,G5,P22,16-08-2022,602,28
SP13,G1,P01,10-03-2023,70,8
SP16,G6,P02,24-09-2023,8750,337
SP24,G5,P06,18-04-2023,11368,812
SP24,G1,P08,20-02-2023,8722,671
SP21,G1,P14,19-09-2022,931,104
SP16,G6,P05,18-02-2023,1176,62
SP10,G2,P16,09-12-2022,7581,948
SP19,G4,P09,07-11-2022,19887,1989
SP10,G6,P14,15-06-2023,2751,306
SP01,G5,P02,21-09-2023,17136,714
SP03,G2,P07,28-07-2023,4550,190
SP21,G6,P09,27-02-2023,3927,437
SP14,G3,P09,20-07-2023,1190,149
SP17,G2,P19,05-02-2023,4361,199
SP04,G5,P15,16-06-2023,3115,125
SP03,G1,P21,23-09-2023,420,30
SP14,G6,P06,01-09-2023,3962,248
SP12,G4,P15,10-03-2023,2030,85
